region_id,area_px,area_km2,fill_ratio,bbox_aspect,centroid_row,centroid_col,geo_x,geo_y,dist_from_centre_km,bbox_r0,bbox_c0,bbox_r1,bbox_c1,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,pct_gt25,shadow_fraction,shadow_std,shadow_valid_px,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,m3_b09_750nm,m3_b22_1010nm,m3_b56_1818nm,m3_b61_2018nm,m3_b74_2537nm,m3_b81_2817nm,m3_b84_2936nm,m3_b85_2976nm,m3_valid_px,m3_valid_pct,grail_anom_context,grail_boug_context,psr_fraction,dist_to_psr_km,illumination_mean,illumination_min,qualification_status,disqualification_reason,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,dfsar_ok,minirf_ok,radar_flag,dfsar_cpr_class,cpr_norm,s1_norm,Radar_Score,radar_data_source,ICE_SPECTRAL_INDICATOR_norm,OH_SPECTRAL_INDICATOR_norm,BD1000_norm,BD2000_norm,Science_Composite,Evidence_Convergence_Count,evidence_band,n_valid_spectral,rank_by_composite_only,rank
9064,222,0.13875,0.4494,1.37,1390.175676,3043.954955,30623.37387,10721.10811,32.4462,1382,3033,1401,3059,7.7851,2.9429,15.3907,6.3696,1.285,-1915.0414,1,0,1,0,222,0.198098,0.193965,0.023018,1,1,,,,0,0,-0.001157,-0.001532,0.003244,-0.001988,-0.000101,-0.003151,-0.002126,-0.003029,222,1,25.3927,84.5067,0,4.569532,,,QUALIFIED,,,1.612824,,,TRUE,FALSE,CPR_ONLY,normal_low,0.221200043,,0.2212,CPR_ONLY,0,0,0,0.226569,0.089017,2,MODERATE_CONVERGENCE,1,367,233
4017,542,0.33875,0.4977,1,807.5664207,700.6088561,-27960.2786,25286.33948,37.6978,792,686,825,719,7.5305,3.9195,19.4517,6.3904,2.9381,-1399.7413,1,0,0.8833,0.2878,542,0.250472,0.22977,0.07988,0.898524,0.898524,0.026146,0.01055,0.030979,1,1,0.009034,0.002926,0.001101,0.00074,0.001601,-0.001238,-0.004031,-0.009419,542,1,104.6201,87.4983,0,15.295914,,,QUALIFIED,,0.676112,0.327884,1.773267,,TRUE,TRUE,BOTH,normal_low,0.294136816,0.035690434,0.164914,BOTH,0,0.150514,0.047405,0.046061,0.088924,2,MODERATE_CONVERGENCE,3,369,234
6854,193,0.120625,0.6266,1.57,1161.108808,2581.181347,19054.03368,16447.77979,25.1712,1155,2571,1169,2593,3.9607,2.5556,15.7425,3.4295,1.4675,-2031.0392,1,0,0.9903,0.0607,193,0.240048,0.22317,0.065772,1,1,0.04716,0.044209,0.0123,1,1,0.000575,-0.003765,0.002675,-5.00E-06,0.004987,-0.001575,-0.009323,-1.00E-06,193,1,33.734,87.2227,0,6.518483,,,QUALIFIED,,,1.001869,1.315821,,TRUE,TRUE,BOTH,normal_low,0.279620206,0.068027724,0.173824,BOTH,0,0.111686,0,0.140742,0.088559,2,MODERATE_CONVERGENCE,2,373,235
5147,454,0.28375,0.6021,1.12,948.715859,2689.938326,21772.95815,21757.60352,30.7808,937,2677,963,2706,7.5643,3.8053,25.5864,6.1094,2.38,-1557.4021,1,0.0022,0.0582,0.2015,454,0.221259,0.219646,0.037073,1,1,0.023924,0.023452,0.00339,1,1,0.001818,0.000179,0.001918,-0.002021,0.005235,0.002237,-0.001999,0.003172,454,1,33.734,87.2227,0,9.572682,,,QUALIFIED,,0.90154,2.053702,0.572684,,TRUE,TRUE,BOTH,normal_low,0.253454379,0.03227112,0.142863,BOTH,0,0.048609,0.063211,0.288504,0.087752,2,MODERATE_CONVERGENCE,3,378,236
10358,231,0.144375,0.6754,1.06,1493.584416,3082.619048,31589.97619,8135.88961,32.6212,1484,3073,1503,3091,8.5032,4.0305,17.4425,6.6634,2.745,-1571.569,1,0,0.3248,0.4321,231,0.224277,0.228527,0.051715,1,1,,,,0,0,0.014044,-0.006119,-0.004523,-0.001437,-0.005499,-0.012446,-0.012456,-0.017217,231,1,25.3927,84.5067,0,5.804147,,,QUALIFIED,,1.435702,,,,TRUE,FALSE,CPR_ONLY,normal_low,0.257657289,,0.257657,CPR_ONLY,0,0,0.100664,0,0.087364,2,MODERATE_CONVERGENCE,1,381,237
6644,240,0.15,0.6818,1.38,1145.095833,2581.691667,19066.79167,16848.10417,25.4441,1135,2574,1157,2590,10.6319,3.7785,19.7095,8.2821,2.1426,-2050.4847,1,0,1,0,240,0.310521,0.275864,0.107851,1,1,0.050932,0.049905,0.007474,1,1,0.000371,-0.000828,-0.000343,-0.000937,0.007916,-0.001144,-0.009566,0.002402,240,1,33.734,87.2227,0,6.831224,,,QUALIFIED,,,,1.144517,,TRUE,TRUE,BOTH,normal_low,0.377761902,0.073832247,0.225797,BOTH,0,0.097146,0,0,0.087168,2,MODERATE_CONVERGENCE,1,384,238
6438,158,0.09875,0.5486,1.12,1107.348101,1549.443038,-6739.424051,17791.79747,19.0248,1100,1542,1116,1560,4.2562,1.8999,9.9467,3.3689,0.8598,-2132.06,1,0,0.0995,0.2329,158,0.177254,0.174324,0.02349,1,1,,,,0,0,0.021953,0.003388,0.002386,0.004084,0.0062,-0.001597,0.002671,0.002265,158,1,-19.4926,68.1002,0,14.81471,,,QUALIFIED,,0.84567,-0.711651,1.257581,0.152003,TRUE,FALSE,CPR_ONLY,normal_low,0.192172394,,0.192172,CPR_ONLY,0.006847,0.106743,0.059294,0,0.086984,2,MODERATE_CONVERGENCE,4,387,239
6329,1685,1.053125,0.5106,1.09,1084.128783,1408.290208,-10268.24481,18372.28042,21.0464,1056,1385,1116,1440,8.2121,4.1282,23.0092,7.2046,3.4519,-2274.5035,1,0,0.1384,0.3179,1685,0.206268,0.201892,0.043132,1,1,,,,0,0,-0.000425,0.001413,-0.000622,0.003175,0.005567,-7.60E-05,-0.000256,-0.007483,1685,1,-19.4926,68.1002,0,17.809057,,,QUALIFIED,,,,1.013652,,TRUE,FALSE,CPR_ONLY,normal_low,0.232577701,,0.232578,CPR_ONLY,0,0.086038,0,0,0.086981,2,MODERATE_CONVERGENCE,1,388,240
5963,2218,1.38625,0.3108,1.92,1105.802074,1206.256988,-15319.07529,17830.44815,23.5067,1052,1176,1169,1237,8.5818,3.7082,20.6453,7.2638,3.0305,-2473.5369,1,0,0.2778,0.432,2218,0.232803,0.211987,0.079171,0.587466,0.587466,,,,0,0,0.002857,0.000602,0.000791,0.001297,-0.001781,-0.001869,-0.00504,-0.012821,2218,1,-19.4926,68.1002,0,22.479227,,,QUALIFIED,,0.789289,,,,TRUE,FALSE,CPR_ONLY,normal_low,0.269530717,,0.269531,CPR_ONLY,0,0,0.055341,0,0.086393,2,MODERATE_CONVERGENCE,1,397,241
2408,839,0.524375,0.5707,1.2,578.4219309,2156.401669,8434.541716,31014.95173,32.141,561,2136,596,2178,9.7236,3.1791,23.0963,8.6925,2.2485,-2020.8572,1,0,1,0,839,,,,0,0,0.087111,0.084919,0.012037,1,1,-0.002723,0.003576,0.009627,0.000558,0.001793,-0.001794,-0.003751,0.000109,839,1,40.2924,84.9679,0,18.731024,,,QUALIFIED,,,0.942038,2.000558,,FALSE,TRUE,S1_ONLY,no_data,,0.129506123,0.129506,S1_ONLY,0,0.169806,0,0.132337,0.086047,2,MODERATE_CONVERGENCE,2,405,242
11257,534,0.33375,0.5773,1.48,1596.698502,3047.329588,30707.7397,5558.037453,31.2071,1584,3028,1609,3065,5.7307,3.1658,15.2129,4.5441,2.0651,-1792.0422,1,0,0.8245,0.3467,534,0.168208,0.1694,0.040532,1,1,,,,0,0,0.002096,0.000439,-0.000155,0.00097,0.001741,-0.000989,-0.002515,-0.010366,534,1,25.3927,84.5067,0,6.719561,,,QUALIFIED,,0.790553,,1.568064,,TRUE,FALSE,CPR_ONLY,normal_low,0.179574807,,0.179575,CPR_ONLY,0,0.133096,0.055429,0,0.086035,2,MODERATE_CONVERGENCE,2,406,243
22409,130,0.08125,0.5,1.54,2951.7,2035.015385,5399.884615,-28317,28.8279,2946,2026,2959,2046,6.8025,3.357,17.9848,6.5341,1.7406,-409.7286,1,0,0.0566,0.1771,130,0.295717,0.283629,0.06627,1,1,0.083995,0.086968,0.010359,1,1,0.002624,-0.000835,0.001713,0.001244,-0.001204,0.002844,-0.00199,-0.004052,130,1,84.0064,107.1887,0,3.069609,0.004523,0.004451,QUALIFIED,,1.318216,0.273789,,,TRUE,TRUE,BOTH,normal_low,0.357145642,0.124711082,0.240928,BOTH,0,0,0.092426,0.038462,0.085367,2,MODERATE_CONVERGENCE,2,409,244
7706,1087,0.679375,0.4492,1.25,1248.648574,1541.628335,-6934.791628,14259.28565,15.8555,1232,1516,1276,1571,5.6168,2.9363,23.0963,4.5394,2.0331,-2039.3776,1,0,0.5941,0.4471,1087,0.164334,0.156054,0.043497,0.299908,0.299908,0.065668,0.065668,0.001011,0.00184,0.00184,0.011417,0.00246,0.004154,0.003189,0.004573,0.003894,0.002227,-0.001301,1087,1,0.5626,56.8385,0,13.384623,,,QUALIFIED,,0.784532,0.232306,0.14848,1.584194,TRUE,FALSE,CPR_ONLY,normal_low,0.17417982,,0.17418,CPR_ONLY,0.071364,0.012603,0.055007,0.032634,0.084948,2,MODERATE_CONVERGENCE,4,412,245
8172,488,0.305,0.3824,1.52,1295.797131,2629.07582,20251.39549,13080.57172,24.1087,1280,2609,1309,2653,4.0605,2.2132,11.3913,3.1666,1.5472,-2037.8259,1,0,0.2011,0.3527,488,0.224313,0.220858,0.038355,1,1,,,,0,0,0.034736,0.011363,0.008553,0.009576,0.00795,0.006777,0.000541,0.000405,488,1,33.5851,91.8903,0,3.951028,,,QUALIFIED,,0.672875,-0.119607,0.147547,,TRUE,FALSE,CPR_ONLY,normal_low,0.257707423,,0.257707,CPR_ONLY,0,0.012524,0.047178,0,0.084535,2,MODERATE_CONVERGENCE,3,414,246
22547,749,0.468125,0.482,1.14,2963.181575,2473.046729,16350.66822,-28604.03939,32.9481,2943,2455,2985,2492,6.9775,4.8148,27.0812,5.1462,2.4882,-574.2635,1,0.012,1,0,749,0.260062,0.251101,0.059281,1,1,0.097626,0.09033,0.035909,1,1,0.003365,0.001473,0.00127,0.000206,0.0004,0.001724,-0.003346,0.00263,749,1,121.4255,96.4448,0,1.685415,,,QUALIFIED,,0.562259,0.837795,,,TRUE,TRUE,BOTH,normal_low,0.307491985,0.145687079,0.22659,BOTH,0,0,0.039423,0.117693,0.083689,2,MODERATE_CONVERGENCE,2,421,247
8971,627,0.391875,0.5135,1.12,1377.451356,2575.448166,18910.70415,11039.21611,21.8972,1362,2557,1399,2590,5.0888,2.4548,14.7481,4.1398,1.3963,-1926.1392,1,0,0.0755,0.2247,627,0.221172,0.214588,0.053261,1,1,,,,0,0,0.00859,0.006374,0.010194,0.005953,0.005902,0.007489,0.001607,0.005149,627,1,33.5851,91.8903,0,1.629801,,,QUALIFIED,,0.257974,0.416029,-0.268892,-2.204107,TRUE,FALSE,CPR_ONLY,normal_low,0.253333222,,0.253333,CPR_ONLY,0,0,0.018088,0.058444,0.083653,2,MODERATE_CONVERGENCE,4,422,248
24187,331,0.206875,0.7118,2.07,3187.154079,1789.601208,-735.4697885,-34203.35196,34.2117,3173,1783,3204,1798,8.9401,2.864,16.063,7.5783,2.0032,-1826.5856,1,0,0.7723,0.3853,331,,,,0,0,0.045294,0.038117,0.013013,1,1,0.000617,-4.50E-05,0.002978,0.001329,0.0021,-0.004862,-0.000793,0.008436,331,1,73.237,102.5391,0.154079,0,0.002794,0.000467,QUALIFIED,,,0.553727,3.315238,,FALSE,TRUE,S1_ONLY,no_data,,0.065156239,0.065156,S1_ONLY,0,0.281395,0,0.077788,0.083605,2,MODERATE_CONVERGENCE,2,425,249
9035,559,0.349375,0.4444,1.09,1380.155635,2685.661896,21666.04741,10971.60912,24.2859,1364,2669,1398,2706,4.3718,2.2546,16.6604,3.6598,1.5976,-1912.9665,1,0,0.1171,0.2656,559,0.210692,0.205521,0.038458,1,1,,,,0,0,0.0069,0.010875,0.011164,0.008387,0.010642,0.010978,0.005178,0.002034,559,1,33.5851,91.8903,0,3.096167,,,QUALIFIED,,-0.576087,0.248746,-0.031573,0.607184,TRUE,FALSE,CPR_ONLY,normal_low,0.238738626,,0.238739,CPR_ONLY,0.027352,0,0,0.034944,0.083322,2,MODERATE_CONVERGENCE,4,427,250
6576,198,0.12375,0.5824,1.18,1127.60101,2392.065657,14326.14141,17285.47475,22.4505,1120,2382,1137,2402,4.0093,1.9654,12.2779,3.3779,1.2097,-1906.6339,1,0,1,0,198,0.342332,0.333763,0.056652,1,1,0.047408,0.046627,0.004335,0.545455,0.545455,0.004841,0.001743,0.001797,0.001125,-0.001107,-0.000668,-0.007579,-0.00829,198,1,53.7768,91.9349,0,5.818612,,,QUALIFIED,,0.63995,0.373957,,,TRUE,TRUE,BOTH,normal_low,0.42206235,0.068409357,0.245236,BOTH,0,0,0.04487,0.052533,0.083311,2,MODERATE_CONVERGENCE,2,428,251
8631,848,0.53,0.5303,1.05,1336.764151,2328.116745,12727.41863,12056.39623,17.5312,1317,2310,1356,2351,11.3507,4.6248,29.6646,9.9054,3.6022,-1532.326,1,0.0165,0.0379,0.1584,848,0.32416,0.321278,0.075189,1,1,0.045472,0.041304,0.013479,0.365566,0.365566,0.004953,0.011483,0.002768,3.70E-05,1.20E-05,-0.000409,-0.002689,-0.004612,848,1,86.6499,88.4185,0,0.106066,,,QUALIFIED,,-1.318393,0.986633,,,TRUE,TRUE,BOTH,normal_low,0.396755766,0.065430153,0.231093,BOTH,0,0,0,0.138602,0.083188,2,MODERATE_CONVERGENCE,2,429,252
22504,320,0.2,0.4938,1.12,2969.7375,2518.740625,17493.01563,-28767.9375,33.6697,2960,2505,2984,2532,7.745,3.4821,17.7556,6.8769,2.6915,-535.7126,1,0,1,0,320,0.232594,0.224359,0.050608,1,1,0.096384,0.093849,0.01187,1,1,0.001759,0.000259,0.001556,-0.000114,-0.000192,-0.002339,-0.003332,-0.001774,320,1,121.4255,96.4448,0,2.948835,,,QUALIFIED,,0.852757,1.073265,,,TRUE,TRUE,BOTH,normal_low,0.26923966,0.143775833,0.206508,BOTH,0,0,0.059791,0.150772,0.083009,2,MODERATE_CONVERGENCE,2,431,253
17972,500,0.3125,0.6158,1.04,2470.716,2813.04,24850.5,-16292.4,29.7158,2456,2801,2485,2829,6.428,3.737,17.4897,5.4171,2.56,2314.5346,1,0,0.2247,0.3848,500,,,,0,0,0.073721,0.074048,0.01158,1,1,-0.003592,0.00192,0.002395,-0.001191,0.002139,-0.001491,-0.002145,-0.017997,500,1,224.1259,75.5495,0,8.975662,,,QUALIFIED,,,1.497286,1.697055,,FALSE,TRUE,S1_ONLY,no_data,,0.108900988,0.108901,S1_ONLY,0,0.144045,0,0.210339,0.082513,2,MODERATE_CONVERGENCE,2,433,254
14891,1446,0.90375,0.4888,1.14,2064.647994,2884.840249,26645.50622,-6140.699862,27.3445,2038,2859,2096,2910,9.6401,4.0332,24.4277,8.0692,2.965,112.3412,1,0,0.045,0.1793,1446,0.349932,0.326508,0.130129,1,1,0.044531,0.041506,0.01173,1,1,0.005743,-0.000112,-0.002499,-0.00012,-0.000164,-1.20E-05,-0.00574,-0.000659,1446,1,127.1508,86.7202,0,7.018769,,,QUALIFIED,,1.019502,,,,TRUE,TRUE,BOTH,normal_low,0.432646217,0.0639821,0.248314,BOTH,0,0,0.071482,0,0.081642,2,MODERATE_CONVERGENCE,1,436,255
7202,394,0.24625,0.5777,1.41,1195.548223,1676.373096,-3566.172589,15586.79442,15.989,1186,1661,1208,1692,7.9731,3.2526,19.7555,6.4159,1.9284,-1975.31,1,0,0.3503,0.4424,394,0.198109,0.183268,0.046455,1,1,,,,0,0,0.002928,0.001965,0.001717,0.003368,0.0039,0.005279,0.007372,0.000463,394,1,33.7027,75.9158,0,10.978616,,,QUALIFIED,,0.328893,-0.961561,-0.35359,0.937195,TRUE,FALSE,CPR_ONLY,normal_low,0.221215362,,0.221215,CPR_ONLY,0.042218,0,0.02306,0,0.081336,2,MODERATE_CONVERGENCE,4,440,256
17943,171,0.106875,0.5089,1.31,2477.818713,3085.561404,31663.53509,-16469.96784,35.6916,2471,3077,2487,3098,5.053,2.9013,17.2294,4.7468,2.1929,1995.8423,1,0,0.0288,0.1361,171,0.215123,0.200304,0.039942,0.128655,0.128655,0.140366,0.138117,0.01766,1,1,0.001196,-0.000968,-0.000468,-0.000518,-2.70E-05,0.000524,-0.00359,-0.00208,171,1,224.1259,75.5495,0,15.471688,,,QUALIFIED,,1.809365,,,,TRUE,TRUE,BOTH,normal_low,0.244909299,0.211457317,0.228183,BOTH,0,0,0.126863,0,0.081141,2,MODERATE_CONVERGENCE,1,443,257
19866,2308,1.4425,0.5377,1.28,2692.986135,2038.336222,5482.905546,-21849.15338,22.5272,2655,2012,2729,2070,11.1505,4.2237,23.4303,9.7376,3.0456,671.7626,1,0,0.0924,0.242,2308,0.297759,0.288559,0.069353,1,1,0.090977,0.081408,0.039766,1,1,0.000733,0.003219,0.004154,0.002325,0.000755,0.002431,-0.003468,-0.006167,2308,1,150.2524,84.7415,0.001733,0,0.003506,1.60E-05,QUALIFIED,,,0.440299,,,TRUE,TRUE,BOTH,normal_low,0.35998936,0.135455298,0.247722,BOTH,0,0,0,0.061853,0.080502,2,MODERATE_CONVERGENCE,1,446,258
4387,207,0.129375,0.6469,1.25,853.0144928,1492.289855,-8168.253623,24150.13768,25.4935,844,1485,864,1501,6.5539,3.5642,19.9108,5.6152,1.912,-3057.9714,1,0,0.9888,0.0791,207,0.323954,0.312546,0.087014,1,1,0.041381,0.041276,0.00272,1,1,0.007125,0.003551,0.006181,0.00608,0.007065,0.010373,0.010952,0.004509,207,1,-19.4926,68.1002,0,19.428346,,,QUALIFIED,,0.501614,0.01634,-0.468224,0.588294,TRUE,TRUE,BOTH,normal_low,0.396468888,0.059134738,0.227802,BOTH,0.026501,0,0.03517,0.002295,0.080037,2,MODERATE_CONVERGENCE,4,456,259
6060,890,0.55625,0.4855,1.21,1066.689888,2394.070787,14376.26966,18808.25281,23.6733,1046,2373,1085,2420,7.0627,4.6001,24.2577,5.5775,2.6304,-1917.7234,1,0,0.9849,0.1066,890,0.254311,0.248594,0.060144,1,1,0.05604,0.049505,0.022022,1,1,0.002114,-0.001771,0.001154,0.00034,3.40E-05,-0.002225,-0.004748,-0.001275,890,1,53.7768,91.9349,0,7.106731,,,QUALIFIED,,1.837748,0.705373,,,TRUE,TRUE,BOTH,normal_low,0.299483062,0.081692668,0.190588,BOTH,0,0,0.128853,0.099091,0.079971,2,MODERATE_CONVERGENCE,2,457,260
23521,949,0.593125,0.5255,1.02,3112.136986,1594.387777,-5615.805585,-32327.92466,32.8125,3090,1573,3133,1615,6.3424,4.0776,29.8808,4.875,2.6993,-1807.4239,1,0.0032,0.659,0.4205,949,0.291134,0.219025,0.189172,0.796628,0.796628,0.097567,0.087396,0.03181,1,1,0.001583,0.000395,0.000214,-0.000109,-0.002153,-0.005041,-0.005385,-0.0041,949,1,62.9466,93.772,0,3.640055,,,QUALIFIED,,0.750474,,,,TRUE,TRUE,BOTH,normal_low,0.350763292,0.145596287,0.24818,BOTH,0,0,0.052619,0,0.079716,2,MODERATE_CONVERGENCE,1,459,261
6555,1353,0.845625,0.3768,1.11,1133.026608,2581.272727,19056.31818,17149.83481,25.6371,1109,2549,1166,2612,5.8944,2.7484,18.5037,5.0104,1.8538,-2032.3625,1,0,0.9953,0.0548,1353,0.223435,0.21577,0.055142,1,1,0.041458,0.03993,0.010745,1,1,0.004192,-0.000366,0.00136,4.30E-05,0.004339,0.001505,-0.012546,-0.000886,1353,1,33.734,87.2227,0,6.455327,,,QUALIFIED,,1.087309,0.968382,0.653146,,TRUE,TRUE,BOTH,normal_low,0.256484708,0.059253229,0.157869,BOTH,0,0.055439,0.076236,0.136038,0.079676,2,MODERATE_CONVERGENCE,3,460,262
10386,209,0.130625,0.5238,1.11,1498.526316,3157.583732,33464.0933,8012.342105,34.4103,1488,3146,1507,3167,3.4006,1.9142,10.2021,3.1526,1.2927,-1570.1344,1,0,0.9231,0.2365,209,0.21339,0.204913,0.033759,1,1,,,,0,0,0.002333,2.80E-05,-0.000353,-0.001303,-0.002003,0.001117,-0.002622,-0.002865,209,1,25.3927,84.5067,0,5.127621,,,QUALIFIED,,0.987998,,,,TRUE,FALSE,CPR_ONLY,normal_low,0.242495899,,0.242496,CPR_ONLY,0,0,0.069273,0,0.079676,2,MODERATE_CONVERGENCE,1,460,263
5944,475,0.296875,0.5119,1.1,1062.675789,1119.781053,-17480.97368,18908.60526,25.7504,1047,1106,1076,1138,6.4048,2.4817,21.19,5.6801,1.606,-2700.841,1,0,0.9998,0.0037,475,0.170486,0.164102,0.034693,1,1,,,,0,0,0.004368,0.001522,-0.000457,0.002051,0.003612,0.005517,0.001285,-0.000591,475,1,-14.3965,65.3367,0,23.114457,,,QUALIFIED,,0.651557,,-0.527409,1.459922,TRUE,FALSE,CPR_ONLY,normal_low,0.182747182,,0.182747,CPR_ONLY,0.065766,0,0.045684,0,0.079122,2,MODERATE_CONVERGENCE,3,470,264
24102,180,0.1125,0.5042,1.24,3185.672222,1589.983333,-5725.916667,-34166.30556,34.6432,3176,1583,3197,1600,5.2983,3.0768,16.7709,4.7684,1.8512,-1819.1062,1,0,0.8087,0.3204,180,,,,0,0,0.156026,0.117748,0.096802,1,1,0.000426,-0.002015,0.002993,0.00131,-0.000139,-0.004514,-0.002773,-0.005275,180,1,62.9466,93.772,0,3.609016,,,QUALIFIED,,,0.562312,,,FALSE,TRUE,S1_ONLY,no_data,,0.235555631,0.235556,S1_ONLY,0,0,0,0.078994,0.078566,2,MODERATE_CONVERGENCE,1,479,265
3184,255,0.159375,0.5312,1.2,702.5529412,2353.666667,13366.16667,27911.67647,30.9468,692,2344,716,2364,5.6799,3.2615,18.62,5.4253,3.0643,-2128.1793,1,0,1,0,255,,,,0,0,0.072296,0.070536,0.010046,1,1,0.001714,0.000302,0.00017,0.00138,0.001306,-0.00181,-0.009423,-0.010009,255,1,40.2924,84.9679,0,15.987984,,,QUALIFIED,,0.823804,,2.385911,,FALSE,TRUE,S1_ONLY,no_data,,0.106708133,0.106708,S1_ONLY,0,0.202515,0.057761,0,0.078292,2,MODERATE_CONVERGENCE,2,485,266
3091,300,0.1875,0.4615,1.04,682.0733333,2290.836667,11795.41667,28423.66667,30.7737,668,2280,694,2305,6.4894,3.2301,21.0973,5.4184,1.7307,-2126.718,1,0,1,0,300,,,,0,0,0.08589,0.087639,0.015006,1,1,0.001377,0.000984,0.002393,0.001564,0.006327,-0.000557,0.004323,-0.000361,300,1,40.2924,84.9679,0,16.452735,,,QUALIFIED,,0.285403,0.346427,1.088035,1.083507,FALSE,TRUE,S1_ONLY,no_data,,0.127627193,0.127627,S1_ONLY,0.048809,0.092352,0.020011,0.048666,0.078269,2,MODERATE_CONVERGENCE,4,486,267
21555,235,0.146875,0.5676,1.28,2865.042553,2440.519149,15537.47872,-26150.56383,30.4189,2857,2428,2875,2451,9.4903,4.261,22.5301,7.0627,1.9168,-583.0694,1,0,1,0,235,,,,0,0,0.056803,0.055153,0.009078,1,1,0.002904,0.000524,-0.001003,-0.007833,0.001254,-0.002262,-0.003067,-0.003987,235,1,121.4255,96.4448,0,0.460977,,,QUALIFIED,,0.819559,,2.803828,,FALSE,TRUE,S1_ONLY,no_data,,0.082866807,0.082867,S1_ONLY,0,0.237987,0.057463,0,0.078204,2,MODERATE_CONVERGENCE,2,487,268
11054,155,0.096875,0.5962,1.54,1570.154839,3337.63871,37965.46774,6221.629032,38.4723,1565,3329,1578,3349,4.4896,2.5268,11.8026,3.8707,2.096,-1185.4524,1,0,0.0108,0.0728,155,0.206813,0.193712,0.06181,1,1,,,,0,0,0.001386,-0.000215,0.00092,0.000274,-0.000311,-0.003361,-0.00254,-0.01008,155,1,31.5436,77.8519,0,6.021887,,,QUALIFIED,,1.155123,,,,TRUE,FALSE,CPR_ONLY,normal_low,0.233336676,,0.233337,CPR_ONLY,0,0,0.080991,0,0.0781,2,MODERATE_CONVERGENCE,1,489,269
10515,626,0.39125,0.3249,1.15,1506.444089,2844.215655,25629.89137,7814.397764,26.795,1483,2826,1530,2867,8.4837,2.5074,16.1064,7.4538,1.5228,-1927.5536,1,0,0.0142,0.1028,626,0.208784,0.201413,0.046923,1,1,,,,0,0,0.002815,0.00284,0.004265,0.002264,-0.000546,0.002916,-0.000359,-0.000752,537,0.8578,25.3927,84.5067,0,3.53739,,,QUALIFIED,,-0.008881,0.469168,,,TRUE,FALSE,CPR_ONLY,normal_low,0.236081518,,0.236082,CPR_ONLY,0,0,0,0.065909,0.077415,2,MODERATE_CONVERGENCE,2,495,270
24275,177,0.110625,0.4917,1.11,3215.59887,1668.423729,-3764.90678,-34914.47175,35.1173,3207,1658,3225,1678,4.4054,2.1296,10.6316,3.2138,1.3144,-1829.506,1,0,1,0,177,,,,0,0,0.04126,0.040743,0.005261,1,1,0.001201,0.001345,0.001051,0.000192,0.002224,-0.004083,-0.000225,-0.000456,177,1,64.5725,120.1906,0,1.557442,,,QUALIFIED,,-0.1199,0.817317,2.835881,,FALSE,TRUE,S1_ONLY,no_data,,0.058948538,0.058949,S1_ONLY,0,0.240708,0,0.114817,0.077308,2,MODERATE_CONVERGENCE,3,498,271
2429,141,0.088125,0.5423,1.54,588.1489362,1883.886525,1621.663121,30771.7766,30.814,582,1875,595,1895,7.8792,4.6701,25.2012,7.4997,3.0353,-950.4255,1,0.0071,0.9898,0.0535,141,,,,0,0,0.063625,0.062815,0.006625,1,1,0.000981,0.002112,0.003274,0.00079,0.002769,-0.003514,-0.004845,0.002362,141,1,49.6089,82.7432,0,19.539591,,,QUALIFIED,,,0.758705,2.26905,,FALSE,TRUE,S1_ONLY,no_data,,0.093364808,0.093365,S1_ONLY,0,0.192595,0,0.106583,0.077187,2,MODERATE_CONVERGENCE,2,500,272
10739,150,0.09375,0.5556,1.2,1534.246667,3437.826667,40470.16667,7119.333333,41.092,1525,3431,1543,3446,2.6205,1.5523,7.4156,1.9073,0.586,-1208.5976,1,0,0.2608,0.3624,150,0.201817,0.190378,0.043155,1,1,,,,0,0,0.000857,-0.005258,0.002742,0.000983,-0.000388,-0.001628,-0.002508,-0.003694,150,1,31.5436,77.8519,0,5.137424,,,QUALIFIED,,,0.641503,,,TRUE,FALSE,CPR_ONLY,normal_low,0.226379175,,0.226379,CPR_ONLY,0,0,0,0.090118,0.076926,2,MODERATE_CONVERGENCE,1,504,273
2046,210,0.13125,0.5966,1.38,538.0238095,775.4809524,-26088.47619,32024.90476,41.3055,530,766,546,788,9.406,4.7661,21.1352,8.4215,3.222,-1174.2004,1,0,0.8065,0.3397,210,0.276659,0.277178,0.054743,1,1,0.088462,0.08768,0.008119,1,1,0.002132,-0.000127,0.002468,0.004479,0.000688,-0.003002,-0.01482,-0.018214,210,1,80.591,99.4056,0,21.107878,,,QUALIFIED,,1.059568,-0.81483,,,TRUE,TRUE,BOTH,normal_low,0.330605202,0.131585103,0.231095,BOTH,0,0,0.074291,0,0.076758,2,MODERATE_CONVERGENCE,2,507,274
