region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,pct_gt25,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,psr_fraction,dist_to_psr_km,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
10988,39441.48113207547,6718.8962264150905,0.165625,40.0101,4.0023,3.0178,19.4182,0.0,3.9265,2.4122,-1209.3038,1.0,0.0,5.240289,0.4645,0.439,1.0,0.0,QUALIFIED
11002,-24040.59983361065,6500.832778702163,0.375625,24.9034,5.7827,3.4832,22.58,0.0,5.2891,2.597,-363.487,1.0,0.0,12.950869,0.8918,0.2818,0.0,0.718802,QUALIFIED
11008,39604.75914634146,6295.850609756097,0.205,40.1025,4.4934,3.0297,19.4813,0.0,3.774,1.655,-1205.0802,1.0,0.0,5.821512,0.2151,0.3247,1.0,0.0,QUALIFIED
11009,40625.22869955156,6390.017937219731,0.27875,41.1251,5.7191,2.9934,15.7932,0.0,4.3128,1.7144,-1199.9521,1.0,0.0,5.818612,0.708,0.3878,1.0,0.0,QUALIFIED
11029,31091.330294530155,6217.154978962135,0.445625,31.7072,5.2064,2.1278,19.2421,0.0,4.3789,1.3067,-1748.7027,1.0,0.0,7.249224,0.8455,0.3146,1.0,0.0,QUALIFIED
11053,30303.755106127355,6643.661794152984,1.560625,31.0239,6.5556,3.1751,26.567,0.0032,5.4005,2.0833,-1728.2524,1.0,0.0,6.384062,0.4804,0.4702,1.0,0.0,QUALIFIED
11054,37965.467741935485,6221.629032258061,0.096875,38.4723,4.4896,2.5268,11.8026,0.0,3.8707,2.096,-1185.4524,1.0,0.0,6.021887,0.0108,0.0728,1.0,0.0,QUALIFIED
11060,33938.49613899614,6161.310810810814,0.32375,34.4936,6.942,4.6609,26.5196,0.0019,5.5157,3.1352,-1761.7208,1.0,0.0,6.543031,1.0,0.0,1.0,0.0,QUALIFIED
11074,28487.41913214989,6550.105522682447,0.63375,29.2311,8.0321,4.1977,21.7305,0.0,7.095,3.1834,-1825.0908,1.0,0.0,4.786243,0.0462,0.1719,1.0,0.0,QUALIFIED
11084,40050.11728395062,6217.01234567901,0.10125,40.5302,3.899,2.0202,11.4205,0.0,3.8156,1.3653,-1194.4232,1.0,0.0,5.963745,0.2654,0.3455,1.0,0.0,QUALIFIED
11101,31881.25,5940.0625,0.25,32.4303,5.5862,2.7614,15.566,0.0,4.7228,1.9338,-1754.7946,1.0,0.0,7.451049,0.9645,0.1676,1.0,0.0,QUALIFIED
11110,26518.833816075305,5896.734612599568,0.863125,27.1669,5.5559,2.8697,24.5609,0.0,4.4709,1.8654,-1919.4093,1.0,0.0,2.784107,0.1564,0.3262,0.233888,0.0,QUALIFIED
11112,41162.0,5896.956086286591,0.81125,41.5827,11.4595,3.4905,25.5563,0.0008,9.9562,2.4365,-1082.4555,1.0,0.0,6.190769,0.0642,0.226,1.0,0.0,QUALIFIED
11122,38624.44103773584,6146.54952830189,0.265,39.1109,10.9879,4.8333,24.6713,0.0,9.428,3.4903,-1233.8136,1.0,0.0,5.885416,0.2992,0.4343,1.0,0.0,QUALIFIED
11159,39691.94186046512,6054.375968992244,0.080625,40.1515,6.343,1.8828,11.3385,0.0,4.7516,0.8514,-1191.7278,1.0,0.0,6.093285,0.0772,0.2205,1.0,0.0,QUALIFIED
11243,40068.66403785489,5714.984752891694,0.594375,40.4746,6.5763,3.0849,25.2982,0.0011,5.2506,1.8084,-1163.5756,1.0,0.0,6.18289,0.2128,0.3818,1.0,0.0,QUALIFIED
11257,30707.73970037453,5558.037453183526,0.33375,31.2071,5.7307,3.1658,15.2129,0.0,4.5441,2.0651,-1792.0422,1.0,0.0,6.719561,0.8245,0.3467,1.0,0.0,QUALIFIED
11258,31365.28711985689,5869.730769230766,0.349375,31.9102,5.7146,2.6602,18.553,0.0,4.6367,1.7949,-1773.9498,1.0,0.0,7.355143,0.9926,0.0721,1.0,0.0,QUALIFIED
11270,35671.5556745182,5899.108137044968,0.291875,36.1565,9.5961,4.9006,22.9437,0.0,8.193,3.9814,-1734.8774,1.0,0.0,6.5025,1.0,0.0,1.0,0.0,QUALIFIED
11301,39176.81060606061,5778.265151515152,0.4125,39.6011,5.3969,3.0728,16.2816,0.0,4.4833,2.0696,-1172.6301,1.0,0.0,6.136469,0.0393,0.1644,1.0,0.0,QUALIFIED
11306,-20468.23255813953,5453.625,0.215,21.1817,9.1797,4.6988,24.1711,0.0,8.1463,3.9881,-699.6463,1.0,0.0,16.704958,0.0244,0.1448,0.0,1.0,QUALIFIED
11321,34030.67647058822,5594.691176470587,0.2125,34.4879,6.2408,2.5007,15.3465,0.0,5.4161,1.4257,-1759.0301,1.0,0.0,7.03962,0.9569,0.1693,1.0,0.0,QUALIFIED
11331,29182.41139240506,5580.088607594931,0.09875,29.7115,5.3399,2.3093,13.4726,0.0,4.5459,2.185,-1800.6415,1.0,0.0,5.433461,0.2142,0.3687,0.860759,0.0,QUALIFIED
11333,42657.29569892473,5479.71146953405,0.174375,43.0082,6.5432,2.8746,13.239,0.0,5.502,1.9276,-1006.4725,1.0,0.0,7.379024,0.0278,0.1436,1.0,0.0,QUALIFIED
11369,31587.385586090862,5079.804542905215,1.114375,31.9937,6.1578,3.0492,18.7395,0.0,5.169,2.2506,-1758.5938,1.0,0.0,7.209412,0.1893,0.3522,1.0,0.0,QUALIFIED
11381,27713.3671875,5798.884232954544,0.88,28.3139,6.6691,3.4558,28.4051,0.0007,5.4876,2.5322,-1889.7191,1.0,0.0,3.593397,0.1611,0.329,0.489347,0.0,QUALIFIED
11402,32609.83765032378,5489.3760407030495,0.675625,33.069,6.7699,4.2008,19.1578,0.0,5.4505,3.0759,-1739.7654,1.0,0.0,7.592801,0.6561,0.4433,1.0,0.0,QUALIFIED
11435,-10749.986652977415,5220.058521560575,0.304375,11.9497,9.6936,4.9988,25.1578,0.0021,8.7959,3.9296,-1145.7664,1.0,0.0,14.078752,0.6736,0.4465,0.0,1.0,QUALIFIED
11438,28786.377123442813,5405.936013590035,1.10375,29.29,5.9356,3.0612,20.1075,0.0,4.7938,2.0575,-1817.9129,1.0,0.0,4.433537,0.1207,0.2782,0.281427,0.0,QUALIFIED
11460,39078.14516129032,5288.080645161288,0.484375,39.4347,7.9402,3.1716,21.2113,0.0,6.1771,1.2695,-1139.236,1.0,0.0,6.735447,0.0706,0.2375,1.0,0.0,QUALIFIED
11461,42913.38888888889,5357.907407407409,0.084375,43.247,4.3313,2.2392,12.8886,0.0,3.2162,0.966,-1018.8999,1.0,0.0,7.736682,0.3899,0.4317,1.0,0.0,QUALIFIED
11468,32244.85864978904,5083.727848101269,0.148125,32.6436,3.6357,2.0211,8.9183,0.0,2.5025,0.9057,-1725.362,1.0,0.0,8.363051,0.5159,0.4235,1.0,0.0,QUALIFIED
11553,33881.15529010238,5088.7252559726985,0.36625,34.2616,6.5909,3.2431,21.6625,0.0,5.8013,2.7655,-1737.8656,1.0,0.0,7.573185,0.6695,0.4156,1.0,0.0,QUALIFIED
11559,26077.959119496853,4220.363731656187,1.78875,26.4177,6.2162,3.3608,17.7723,0.0,5.2193,2.6371,-1836.5901,1.0,0.0,1.600781,0.0304,0.144,0.0,0.20615,QUALIFIED
11608,30647.330744509905,4501.745313336905,1.166875,30.9766,7.4649,3.337,27.2194,0.0016,6.2305,2.6825,-1808.0044,1.0,0.0,6.27505,0.4967,0.482,0.488484,0.0,QUALIFIED
11623,39111.88354037267,4536.796583850926,0.4025,39.3746,7.4506,2.3894,13.9009,0.0,6.1137,1.2735,-1132.0029,1.0,0.0,7.401056,0.2509,0.3875,1.0,0.0,QUALIFIED
11643,32389.29974968711,4684.229662077596,0.499375,32.7267,4.6041,2.878,14.3298,0.0,3.589,1.866,-1726.8964,1.0,0.0,8.16383,0.3241,0.4118,1.0,0.0,QUALIFIED
11644,32697.99020674647,3911.32698585419,1.14875,32.9315,9.8464,4.4599,25.5674,0.0005,8.2578,3.487,-1740.5604,1.0,0.0,8.2,0.5449,0.4763,1.0,0.0,QUALIFIED
11661,39721.00383141762,4801.649425287353,0.32625,40.0106,5.8558,2.6636,14.272,0.0,4.9349,1.5622,-1160.2841,1.0,0.0,7.021574,0.0536,0.1876,1.0,0.0,QUALIFIED
11771,39943.62286931819,3759.821732954544,0.88,40.1206,6.1317,2.8563,17.8131,0.0,5.2381,2.1968,-1133.5541,1.0,0.0,7.955855,0.2595,0.412,1.0,0.0,QUALIFIED
11776,39149.211815561954,4083.857348703168,0.43375,39.3621,5.589,3.2718,21.6985,0.0,4.3243,1.5322,-1164.4323,1.0,0.0,7.862888,0.4199,0.4415,1.0,0.0,QUALIFIED
11785,42836.39215214251,4832.866393837263,1.298125,43.1086,7.5271,4.3759,29.988,0.0019,6.6981,3.8433,-1001.3393,1.0,0.0,7.601686,0.1871,0.3645,1.0,0.0,QUALIFIED
11833,41171.79381443298,4216.737113402065,0.12125,41.3876,6.483,2.5858,13.6382,0.0,5.9054,2.005,-1244.8534,1.0,0.0,8.185658,1.0,0.0,1.0,0.0,QUALIFIED
11853,44578.64798206279,4049.8273542600873,0.139375,44.7627,7.0302,2.6942,14.9264,0.0,6.3683,2.1585,-969.2673,1.0,0.0,9.576077,0.228,0.3832,1.0,1.0,QUALIFIED
11869,25596.03196622437,3917.538600723769,0.518125,25.8945,8.7002,4.0586,21.0359,0.0,7.574,3.2928,-1811.7391,1.0,0.0,1.485345,0.02,0.1166,0.0,0.310012,QUALIFIED
11881,42394.35049833887,3761.131229235878,0.188125,42.5613,7.9066,3.7368,20.0113,0.0,7.4652,3.2351,-983.4847,1.0,0.0,8.797336,0.0016,0.0277,1.0,0.066445,QUALIFIED
11891,31472.85329341318,3788.973053892216,0.104375,31.7005,5.438,3.27,15.8019,0.0,4.4052,2.0763,-1721.784,1.0,0.0,7.604974,0.2168,0.3708,1.0,0.0,QUALIFIED
11898,31241.050925925927,4023.2430555555534,0.27,31.4995,5.8802,1.8121,10.9214,0.0,5.0811,1.0939,-1734.9904,1.0,0.0,7.251078,0.0162,0.0963,1.0,0.0,QUALIFIED
11929,-8661.22463768116,3782.746376811592,0.215625,9.4506,10.8359,4.9149,25.5346,0.0029,9.6975,4.1151,-964.9002,1.0,0.0,12.011479,0.3831,0.4376,0.0,1.0,QUALIFIED
11932,33741.40313111547,3371.2436399217186,0.63875,33.9099,7.3222,4.7475,23.8625,0.0,6.0714,3.6236,-1718.8011,1.0,0.0,9.167879,0.3416,0.4309,1.0,0.0,QUALIFIED
11955,-4497.22330097088,3783.873786407763,0.12875,5.8766,9.2101,3.7117,23.5551,0.0,8.5943,2.7515,-579.067,1.0,0.0,8.007653,0.121,0.295,0.0,1.0,QUALIFIED
11972,33993.08638743455,3720.198952879582,0.23875,34.1965,4.2692,2.4351,13.4184,0.0,3.5761,1.8641,-1735.4065,1.0,0.0,9.119827,0.8897,0.2805,1.0,0.0,QUALIFIED
11994,26748.13309352517,3636.147482014392,0.434375,26.9946,7.1098,3.173,15.7939,0.0,5.7721,2.3376,-1825.7103,1.0,0.0,2.729469,0.1016,0.2712,0.0,0.254676,QUALIFIED
11996,39113.5503875969,3702.5348837209312,0.16125,39.2889,3.8956,2.1114,10.3852,0.0,3.3005,1.393,-1171.8718,1.0,0.0,8.300038,0.1926,0.3342,1.0,0.0,QUALIFIED
12012,27830.9261555806,3249.372604284108,0.554375,28.0204,6.7076,3.9629,20.065,0.0,5.7001,3.0109,-1786.1453,1.0,0.0,3.585126,0.061,0.1993,0.0,0.412627,QUALIFIED
12013,30818.04575163398,3586.6928104575127,0.19125,31.0265,8.6688,3.3562,15.5,0.0,7.3595,2.2213,-1715.6491,1.0,0.0,6.806109,0.0742,0.2469,1.0,0.0,QUALIFIED
12045,-8157.282178217822,3410.945544554452,0.315625,8.8411,10.4178,3.7825,22.0936,0.0,9.1577,2.7182,-895.5469,1.0,0.0,11.529582,0.1902,0.3561,0.0,1.0,QUALIFIED
12073,41687.18656716417,3268.783582089556,0.08375,41.8156,9.4364,2.8386,17.7719,0.0,8.6272,1.8318,-1052.5263,1.0,0.0,9.172275,0.2654,0.3676,1.0,0.0,QUALIFIED
12130,28221.59158415842,3025.561881188114,0.2525,28.3838,6.544,3.4715,19.1728,0.0,5.3699,2.4433,-1760.2858,1.0,0.0,4.301163,0.1015,0.271,0.0,0.460396,QUALIFIED
12139,39969.04106280193,2620.016908212565,1.29375,40.0553,10.122,4.7658,23.536,0.0,8.9401,3.9739,-1088.8347,1.0,0.0,9.005693,0.0312,0.1455,1.0,0.0,QUALIFIED
12157,28703.9921875,3029.867897727272,0.88,28.8639,8.4141,3.9573,26.5389,0.0036,7.0358,3.2127,-1746.654,1.0,0.0,4.234162,0.0102,0.0722,0.0,0.409091,QUALIFIED
12164,39396.36311787073,3265.5190114068464,0.164375,39.5319,5.7543,2.0469,11.334,0.0,4.8088,1.3476,-1170.593,1.0,0.0,8.704345,0.1696,0.3418,1.0,0.0,QUALIFIED
12167,-15848.44661190965,3047.625256673513,0.304375,16.1382,5.8538,3.4173,20.5165,0.0,5.8187,3.204,-2953.7718,1.0,0.0,19.000592,1.0,0.0,0.0,1.0,QUALIFIED
12178,38064.46062992126,3381.602362204721,1.190625,38.2148,9.3316,3.9453,24.9777,0.0,8.1239,3.0098,-1083.6096,1.0,0.0,8.259124,0.2155,0.3967,0.971129,0.0,QUALIFIED
12191,40415.62903225806,3281.951612903227,0.155,40.5491,4.4052,2.1675,14.0346,0.0,4.1658,1.7481,-1081.5318,1.0,0.0,8.825035,0.0102,0.0741,1.0,0.0,QUALIFIED
12252,-4504.440568475453,2982.347545219636,0.241875,5.4016,4.0686,2.5121,15.2865,0.0,3.75,2.1217,-609.6948,1.0,0.0,7.900158,0.1841,0.3364,0.0,1.0,QUALIFIED
12264,30051.316443594653,2687.8190385140697,2.288125,30.1717,10.7662,3.8305,27.3346,0.0008,9.2488,2.9211,-1683.9,1.0,0.0,5.442541,0.0171,0.1105,0.370117,0.448784,QUALIFIED
12265,38664.611940298506,2732.340796019904,0.25125,38.7615,5.2147,2.8608,13.0721,0.0,4.8107,2.3123,-1034.3977,1.0,0.0,9.173058,0.0665,0.2189,1.0,0.0,QUALIFIED
12269,-4254.785714285717,2821.2142857142826,0.109375,5.1044,8.0304,3.7084,19.6118,0.0,7.0076,2.5319,-626.9291,1.0,0.0,7.726011,0.152,0.3236,0.0,1.0,QUALIFIED
12317,11622.025597269623,2911.2081911262794,0.36625,11.9815,9.0,4.6287,27.4318,0.0051,8.2481,4.4475,1846.8916,1.0,0.472696,0.0,0.0824,0.2271,0.0,1.0,QUALIFIED
12422,32740.61328125,2300.59765625,0.16,32.8218,6.1549,2.3691,13.4461,0.0,5.4898,1.6721,-1591.5623,1.0,0.0,8.982553,0.0694,0.2287,1.0,0.0,QUALIFIED
12423,33148.80830039526,2305.5395256916963,0.158125,33.2294,9.364,2.3393,15.86,0.0,8.4887,1.7305,-1579.836,1.0,0.0,9.403623,0.0112,0.0855,1.0,0.0,QUALIFIED
12480,-15428.988372093025,1988.2076411960152,0.188125,15.556,5.7757,2.9702,15.2984,0.0,5.0258,1.863,-2746.392,1.0,0.0,18.920244,1.0,0.0,0.0,1.0,QUALIFIED
12486,35508.37096774194,2244.29652605459,0.50375,35.5797,6.3038,2.6261,18.2964,0.0,5.2369,1.5797,-1570.7315,1.0,0.0,9.982485,0.8078,0.3717,0.858561,0.0,QUALIFIED
12520,-29888.89285714286,1999.0714285714275,0.0875,29.9551,7.413,3.2058,16.1678,0.0,7.4759,2.0843,2340.9151,1.0,0.0,8.615393,0.1334,0.2773,0.0,1.0,QUALIFIED
12537,13362.543478260872,2023.4619565217365,0.115,13.5153,7.8465,4.5887,25.3474,0.0054,7.4766,4.6669,1995.4524,1.0,0.0,0.035355,0.1385,0.2801,0.0,1.0,QUALIFIED
12550,31378.26569037656,1835.12343096234,0.149375,31.4324,5.6362,3.1475,15.206,0.0,4.9504,2.5274,-1471.353,1.0,0.0,7.787209,0.0562,0.1913,1.0,1.0,QUALIFIED
12575,34960.86363636363,2089.813346228235,0.323125,35.0237,8.2145,3.8895,24.1423,0.0,6.776,2.2278,-1543.0605,1.0,0.0,10.25,0.2964,0.4186,1.0,0.0,QUALIFIED
12612,22858.41393442624,1692.9180327868817,0.1525,22.9215,9.3118,4.5367,21.1906,0.0,9.0901,3.8946,-1132.2302,1.0,0.004098,0.0,0.1557,0.3335,0.0,1.0,QUALIFIED
12620,43511.86363636363,1659.045454545456,0.171875,43.544,6.3209,2.7965,14.3495,0.0,5.842,2.2062,-1309.8835,1.0,0.0,11.193134,0.1212,0.2722,1.0,1.0,QUALIFIED
12643,-14133.12987012987,1697.0909090909045,0.09625,14.2341,5.3947,2.5792,11.3982,0.0,4.9184,1.4034,-2736.8579,1.0,0.0,17.680515,1.0,0.0,0.0,1.0,QUALIFIED
12669,31917.08555133079,1697.363117870722,0.6575,31.9627,7.5143,3.2344,22.7703,0.0,6.6206,2.4351,-1445.0544,1.0,0.0,8.10189,0.0185,0.1116,1.0,0.958175,QUALIFIED
12711,-14973.316593886462,1342.3221516474805,1.574375,15.0328,10.7959,4.2165,27.7002,0.0004,9.3859,3.5608,-2730.407,1.0,0.0,17.890291,1.0,0.0,0.0,1.0,QUALIFIED
12790,42636.75490196078,1120.23039215686,0.1275,42.652,5.8011,2.4975,13.2336,0.0,5.5485,2.2941,-1105.4363,1.0,0.0,11.51347,0.1063,0.2555,1.0,1.0,QUALIFIED
12920,42794.59803921569,695.8431372549021,0.1275,42.8007,5.5705,3.1209,20.2037,0.0,5.1887,1.7364,-1123.3653,1.0,0.0,11.901287,0.2257,0.3723,1.0,1.0,QUALIFIED
12924,30780.5546875,645.421875,0.08,30.7878,5.1659,2.8532,15.6345,0.0,4.9148,2.374,-1313.6253,1.0,0.0,7.695006,0.1219,0.2917,1.0,1.0,QUALIFIED
12935,24879.887931034493,443.7112068965507,0.145,24.8843,10.8625,4.3102,21.0868,0.0,8.8917,2.937,-1147.5016,1.0,0.0,2.213736,0.1022,0.2748,0.0,1.0,QUALIFIED
12942,27548.82432432432,481.113305613304,0.300625,27.5535,6.6354,3.0611,15.9681,0.0,5.9009,2.4922,-1353.6493,1.0,0.0,4.658125,0.023,0.13,1.0,1.0,QUALIFIED
12947,43934.77885862517,891.6802853437111,0.481875,43.9443,6.3042,2.8212,18.4011,0.0,5.7182,2.2715,-1287.7354,1.0,0.0,11.708357,0.0601,0.2202,1.0,1.0,QUALIFIED
12985,26120.40443686006,595.4374288964755,0.549375,26.1277,8.647,3.8862,22.2757,0.0,7.3231,2.649,-1218.1056,1.0,0.0,3.00853,0.0146,0.0906,0.60182,1.0,QUALIFIED
13008,28250.295297372068,490.1957123098255,0.451875,28.255,11.1047,3.2275,20.8244,0.0,9.5409,2.5144,-1343.1374,1.0,0.0,5.201562,0.0044,0.054,1.0,1.0,QUALIFIED
13011,-37529.03053435114,280.7480916030545,0.16375,37.5296,6.6001,4.4335,22.3119,0.0,6.4885,3.6379,-1790.4692,1.0,0.0,2.486966,0.8176,0.3506,1.0,1.0,QUALIFIED
13043,32968.059718969555,134.1316493810591,1.868125,32.9688,10.7993,3.4586,27.4602,0.001,9.4097,2.6813,-1103.2738,1.0,0.0,9.319402,0.0053,0.0599,1.0,1.0,QUALIFIED
13055,-39553.0307002987,156.74792565549433,1.883125,39.5528,9.9513,4.1378,21.6436,0.0,8.714,3.5066,-2234.3693,1.0,0.0,0.05,1.0,0.0,1.0,1.0,QUALIFIED
13098,29779.46453900709,68.76241134751763,0.088125,29.78,8.4229,4.1614,18.6066,0.0,7.4262,2.5742,-1261.4911,1.0,0.0,6.999464,0.0045,0.0338,1.0,1.0,QUALIFIED
13099,40893.61673872761,-92.72112415071024,1.011875,40.8942,8.8522,3.256,22.7982,0.0,7.7413,2.4519,-849.8143,1.0,0.0,11.742577,0.0022,0.0354,1.0,1.0,QUALIFIED
13115,-40852.84113712375,-104.93478260869595,0.186875,40.8525,5.3971,2.2268,11.5732,0.0,4.3346,1.3715,-2359.3522,1.0,0.377926,0.0,1.0,0.0,1.0,1.0,QUALIFIED
13146,41350.905622489954,-356.07630522087857,0.31125,41.3529,7.1031,3.0253,16.5149,0.0,5.937,2.0519,-895.4576,1.0,0.0,12.51112,0.0801,0.2479,1.0,1.0,QUALIFIED
13174,34153.73402138772,-292.5925142999258,2.513125,34.1555,10.1243,3.4232,25.5659,0.0002,8.7533,2.5228,-1054.2533,1.0,0.0,10.29563,0.008,0.0829,0.924148,1.0,QUALIFIED
13179,15717.931372549014,-222.73529411765048,0.159375,15.72,10.2657,4.6801,26.79,0.0118,9.5976,4.5507,1770.9076,1.0,0.388235,0.0,0.1496,0.2951,0.0,1.0,QUALIFIED
13180,34930.05555555555,-319.277777777781,0.140625,34.932,3.5045,1.6003,9.5372,0.0,3.193,1.239,-1100.6263,1.0,0.0,11.718922,0.0377,0.1599,1.0,1.0,QUALIFIED
13202,-40657.562146892655,-593.4265536723178,0.331875,40.6614,2.5736,1.4254,7.907,0.0,2.0908,1.0524,-2371.9957,1.0,0.0,0.134629,1.0,0.0,1.0,1.0,QUALIFIED
13214,-41081.865313653136,-479.942804428043,0.169375,41.0842,4.6975,1.6164,9.7977,0.0,3.8083,1.0609,-2358.2325,1.0,0.335793,0.0,1.0,0.0,1.0,1.0,QUALIFIED
13273,40074.5,-763.6385767790271,0.166875,40.0823,8.8695,4.3867,22.9324,0.0,7.3767,2.9251,-755.8463,1.0,0.0,12.801758,0.08,0.2312,1.0,1.0,QUALIFIED
13290,29399.405303030304,-927.625,0.165,29.4146,11.0748,3.3651,21.0763,0.0,9.955,2.5426,-1139.9692,1.0,0.0,6.943432,0.0018,0.0193,1.0,1.0,QUALIFIED
13332,41344.34011627907,-992.450581395351,0.215,41.3568,7.118,4.2768,18.8124,0.0,5.8625,3.1127,-893.5964,1.0,0.0,13.219611,0.0843,0.2486,1.0,1.0,QUALIFIED
13358,40533.53361344538,-987.105042016803,0.14875,40.5461,9.0611,3.2311,22.4418,0.0,7.8863,1.496,-796.9067,1.0,0.0,13.094775,0.0072,0.0677,1.0,1.0,QUALIFIED
13361,-41104.69630156472,-1150.8513513513462,0.439375,41.1203,6.5205,3.4808,19.5985,0.0,5.5382,2.6398,-2372.1543,1.0,0.048364,0.0,1.0,0.0,1.0,1.0,QUALIFIED
13462,-41238.17605633803,-1642.8098591549278,0.133125,41.2704,9.5404,4.5771,22.3734,0.0,7.398,3.4961,-2381.4935,1.0,0.0,0.223607,1.0,0.0,1.0,1.0,QUALIFIED
13470,33275.80874479476,-1606.579119571681,1.050625,33.3151,7.1077,3.4173,20.6961,0.0,6.0357,2.4526,-910.7107,1.0,0.0,10.143625,0.1196,0.2918,1.0,1.0,QUALIFIED
13517,-29885.983870967742,-1773.7607526881693,0.2325,29.9381,7.1528,3.4075,19.4868,0.0,6.5134,2.8292,3051.8301,1.0,0.0,10.320187,0.0572,0.1888,0.0,1.0,QUALIFIED
13583,-40451.12022900763,-2251.2175572519045,0.3275,40.5132,5.6692,3.2555,20.8731,0.0,4.2062,1.8407,-2408.8869,1.0,0.0,1.173936,1.0,0.0,1.0,1.0,QUALIFIED
13602,30550.43167701864,-2045.462732919252,0.100625,30.6194,8.5137,2.1844,13.4093,0.0,7.6888,1.6012,-678.6042,1.0,0.0,8.564206,0.0224,0.128,1.0,1.0,QUALIFIED
13603,31402.83969465649,-1786.2366412213742,0.16375,31.4541,9.6839,3.9219,20.07,0.0,8.9841,3.134,-764.2212,1.0,0.0,9.167879,0.0,0.0,1.0,1.0,QUALIFIED
13608,31924.0625,-1900.1875,0.25,31.9811,8.0402,3.2165,17.5201,0.0,7.4413,2.9259,-776.2595,1.0,0.0,9.559844,0.0471,0.1986,1.0,1.0,QUALIFIED
13611,37954.1875,-2081.577205882357,0.17,38.0118,7.8362,4.3309,23.3164,0.0,7.1374,3.4323,-1175.3934,1.0,0.0,14.16973,0.2026,0.367,1.0,1.0,QUALIFIED
13631,40093.62280701754,-1727.5701754385957,0.178125,40.1313,10.1576,2.506,18.0792,0.0,8.8875,1.3118,-743.0592,1.0,0.0,13.67644,0.0166,0.0794,1.0,1.0,QUALIFIED
13632,40723.27819548872,-1946.8684210526333,0.16625,40.7703,5.4953,2.3386,11.882,0.0,4.9753,1.9196,-669.349,1.0,0.0,14.152076,0.008,0.0628,1.0,1.0,QUALIFIED
13637,-39649.43018018018,-2029.454954954956,0.2775,39.7009,6.2045,2.9639,14.8516,0.0,5.2633,2.4014,-2410.1738,1.0,0.0,1.666021,1.0,0.0,1.0,1.0,QUALIFIED
13707,-40127.09873506676,-2678.066408995081,0.889375,40.2159,5.0477,2.4845,24.8019,0.0,4.0051,1.556,-2410.6748,1.0,0.0,1.338376,1.0,0.0,1.0,0.709065,QUALIFIED
13732,41699.93668122271,-2503.866812227076,0.143125,41.7756,7.8114,2.446,14.0731,0.0,6.3531,1.4464,-720.6161,1.0,0.0,14.76476,0.0225,0.1115,1.0,1.0,QUALIFIED
13798,40425.72807017545,-2846.0350877192977,0.35625,40.5263,6.6472,3.3259,18.1158,0.0,5.9295,2.3894,-750.9063,1.0,0.0,14.783859,0.0493,0.1865,1.0,1.0,QUALIFIED
13866,-39570.78795811519,-2923.1910994764403,0.119375,39.6782,4.8829,2.7356,17.7905,0.0,3.3398,1.6175,-2404.756,1.0,0.0,2.336798,1.0,0.0,1.0,0.958115,QUALIFIED
13883,-29453.988372093023,-3219.5,0.134375,29.629,10.6435,3.5313,22.3403,0.0,9.9536,2.2182,2998.0813,1.0,0.0,11.444567,0.048,0.1662,0.0,1.0,QUALIFIED
13918,-39941.5447761194,-3258.662520729682,0.376875,40.0738,4.68,2.7274,15.7491,0.0,3.8887,2.1027,-2411.4232,1.0,0.0,1.923051,1.0,0.0,1.0,0.082919,QUALIFIED
13934,41402.18006700168,-2886.706867671696,0.74625,41.5032,10.7777,4.1793,23.0542,0.0,9.103,3.1541,-767.3983,1.0,0.0,14.866847,0.2775,0.4237,1.0,1.0,QUALIFIED
13950,-40839.3698630137,-3348.3013698630166,0.09125,40.9759,3.264,1.6246,9.5923,0.0,2.8079,1.1544,-2399.2419,1.0,0.0,1.457738,1.0,0.0,1.0,0.0,QUALIFIED
13973,-42558.875,-3310.0,0.125,42.6869,8.2718,4.724,20.5226,0.0,7.9462,3.4556,-2327.8006,1.0,0.215,0.0,1.0,0.0,1.0,0.0,QUALIFIED
14030,-41151.970588235294,-3557.5316742081413,0.138125,41.305,3.9887,2.3371,12.5454,0.0,2.9605,1.2814,-2392.8532,1.0,0.0,1.243483,1.0,0.0,1.0,0.0,QUALIFIED
14034,27346.66242661448,-3380.4197651663417,0.319375,27.5554,8.5208,2.685,18.8163,0.0,7.5912,2.2045,-615.6538,1.0,0.0,6.302876,0.0034,0.0403,1.0,1.0,QUALIFIED
14052,40639.08333333334,-3629.948717948719,0.0975,40.8014,5.7572,3.2664,19.4247,0.0,5.2386,1.9874,-730.5305,1.0,0.0,15.807751,0.0464,0.1764,1.0,1.0,QUALIFIED
14136,22345.63970588235,-3969.9044117647054,0.085,22.6961,6.0978,2.9116,13.1519,0.0,6.2361,2.2349,573.2897,1.0,0.0,2.62226,0.0829,0.2193,1.0,1.0,QUALIFIED
14140,-39571.91879562044,-3782.255474452555,0.685,39.7518,6.7096,3.6476,21.8714,0.0,5.7052,3.0586,-2397.8166,1.0,0.0,2.55,1.0,0.0,1.0,0.042883,QUALIFIED
14169,-41765.79632721202,-3751.6285475792974,0.74875,41.9335,7.0116,4.0613,27.5435,0.0025,6.0103,3.627,-2396.8074,1.0,0.0,0.403113,1.0,0.0,1.0,0.0,QUALIFIED
